ticker,yahoo_symbol,symbol_type,active_flag,name,industry,market_cap,last_price,volume,source_symbol
BRX,BRX,stock,TRUE,Brixmor Property Group Inc. Common Stock,Real Estate,9312491326,30.35,2555299,BRX
BRKR,BRKR,stock,TRUE,Bruker Corporation Common Stock,Industrials,9294487871,59.97,5790407,BRKR
FDS,FDS,stock,TRUE,FactSet Research Systems Inc. Common Stock,Technology,9290666008,255.02,941056,FDS
TKR,TKR,stock,TRUE,Timken Company (The) Common Stock,Industrials,9288636207,133.66,739220,TKR
JKHY,JKHY,stock,TRUE,Jack Henry & Associates Inc. Common Stock,Technology,9288468469,130.73,1389797,JKHY
ZION,ZION,stock,TRUE,Zions Bancorporation N.A. Common Stock,Finance,9274139062,63.05,1268655,ZION
MSGS,MSGS,stock,TRUE,Madison Square Garden Sports Corp. Class A Common Stock (New),Consumer Discretionary,9270505000,385.05,265026,MSGS
SSB,SSB,stock,TRUE,SouthState Bank Corporation Common Stock,Finance,9268697281,94.9,674391,SSB
ONB,ONB,stock,TRUE,Old National Bancorp Common Stock,Finance,9261360810,23.97,3762507,ONB
ARE,ARE,stock,TRUE,Alexandria Real Estate Equities Inc. Common Stock,Real Estate,9257194778,53.12,1977558,ARE
QRVO,QRVO,stock,TRUE,Qorvo Inc. Common Stock,Technology,9150781582,103.97,893396,QRVO
KRYS,KRYS,stock,TRUE,Krystal Biotech Inc. Common Stock,Health Care,9073574099,307.79,265080,KRYS
CUBE,CUBE,stock,TRUE,CubeSmart Common Shares,Real Estate,9056545200,40,1985996,CUBE
SNEX,SNEX,stock,TRUE,StoneX Group Inc. Common Stock,Finance,9038633119,114.05,551217,SNEX
ORI,ORI,stock,TRUE,Old Republic International Corporation Common Stock,Finance,9030729250,37.19,1379026,ORI
ENPH,ENPH,stock,TRUE,Enphase Energy Inc. Common Stock,Technology,9013680266,68.39,4459999,ENPH
CYTK,CYTK,stock,TRUE,Cytokinetics Incorporated Common Stock,Health Care,8995230124,72.29,1312483,CYTK
CRL,CRL,stock,TRUE,Charles River Laboratories International Inc. Common Stock,Health Care,8949082557,185.79,736816,CRL
AHR,AHR,stock,TRUE,American Healthcare REIT Inc. Common Stock,Real Estate,8936533422,46.37,2131380,AHR
MANH,MANH,stock,TRUE,Manhattan Associates Inc. Common Stock,Technology,8909005769,150.58,559464,MANH
CORZ,CORZ,stock,TRUE,Core Scientific Inc. Common Stock,Finance,8872178500,27.91,8833546,CORZ
CRUS,CRUS,stock,TRUE,Cirrus Logic Inc. Common Stock,Technology,8861010862,175.63,370893,CRUS
CTRE,CTRE,stock,TRUE,CareTrust REIT Inc. Common Stock,Real Estate,8844834398,37.44,2184300,CTRE
AMG,AMG,stock,TRUE,Affiliated Managers Group Inc. Common Stock,Finance,8843294300,334.82,544403,AMG
WAL,WAL,stock,TRUE,Western Alliance Bancorporation Common Stock (DE),Finance,8815625966,80.74,985545,WAL
AAL,AAL,stock,TRUE,American Airlines Group Inc. Common Stock,Consumer Discretionary,8796422322,13.3,70861856,AAL
NCLH,NCLH,stock,TRUE,Norwegian Cruise Line Holdings Ltd. Ordinary Shares,Consumer Discretionary,8782776978,19.13,26857051,NCLH
ORA,ORA,stock,TRUE,Ormat Technologies Inc. Common Stock,Utilities,8753802072,142.45,872466,ORA
ENS,ENS,stock,TRUE,EnerSys Common Stock,Technology,8704011195,238.35,422602,ENS
HSIC,HSIC,stock,TRUE,Henry Schein Inc. Common Stock,Health Care,8691848559,76.3,1359839,HSIC
AGCO,AGCO,stock,TRUE,AGCO Corporation Common Stock,Industrials,8679610131,119.87,606748,AGCO
ADC,ADC,stock,TRUE,Agree Realty Corporation Common Stock,Real Estate,8675029506,72.23,1406878,ADC
VSH,VSH,stock,TRUE,Vishay Intertechnology Inc. Common Stock,Technology,8665858005,63.67,11097307,VSH
LEVI,LEVI,stock,TRUE,Levi Strauss & Co Class A Common Stock,Consumer Discretionary,8664953535,22.53,2055596,LEVI
CFR,CFR,stock,TRUE,Cullen/Frost Bankers Inc. Common Stock,Finance,8657829008,137.87,443215,CFR
UHS,UHS,stock,TRUE,Universal Health Services Inc. Common Stock,Health Care,8639748015,142.72,1081278,UHS
TTC,TTC,stock,TRUE,Toro Company (The) Common Stock,Consumer Discretionary,8610553149,88.83,2851999,TTC
COLB,COLB,stock,TRUE,Columbia Banking System Inc. Common Stock,Finance,8539965797,29.5,2923412,COLB
CHWY,CHWY,stock,TRUE,Chewy Inc. Class A Common Stock,Consumer Discretionary,8515039760,20.82,6081142,CHWY
SARO,SARO,stock,TRUE,StandardAero Inc. Common Stock,Industrials,8494658885,25.55,4006490,SARO
HALO,HALO,stock,TRUE,Halozyme Therapeutics Inc. Common Stock,Health Care,8492690800,71.6,2254460,HALO
CMC,CMC,stock,TRUE,Commercial Metals Company Common Stock,Industrials,8457380778,76.27,1228370,CMC
MXL,MXL,stock,TRUE,MaxLinear Inc. Common Stock,Technology,8436124797,94.21,3567276,MXL
LLYVK,LLYVK,stock,TRUE,Liberty Live Holdings Inc. Series C Liberty Live Group Common Stock,Consumer Discretionary,8421165386,91.53,668555,LLYVK
RYAN,RYAN,stock,TRUE,Ryan Specialty Holdings Inc. Class A Common Stock,Finance,8387005991,31.81,2074956,RYAN
NNN,NNN,stock,TRUE,NNN REIT Inc. Common Stock,Real Estate,8367114824,43.98,2159593,NNN
CAVA,CAVA,stock,TRUE,CAVA Group Inc. Common Stock,Consumer Discretionary,8356999168,71.75,3103693,CAVA
PRMB,PRMB,stock,TRUE,Primo Brands Corporation Class A Common Stock,Consumer Staples,8353234297,23.02,3344950,PRMB
TECH,TECH,stock,TRUE,Bio-Techne Corp Common Stock,Health Care,8326326178,53.18,4200816,TECH
OSK,OSK,stock,TRUE,Oshkosh Corporation (Holding Company)Common Stock,Industrials,8300829767,133.13,695775,OSK
EMN,EMN,stock,TRUE,Eastman Chemical Company Common Stock,Industrials,8281224103,72.42,1251287,EMN
ZG,ZG,stock,TRUE,Zillow Group Inc. Class A Common Stock,Consumer Discretionary,8232289124,35.98,1284372,ZG
CLF,CLF,stock,TRUE,Cleveland-Cliffs Inc. Common Stock,Basic Materials,8231083501,14.43,16555100,CLF
BIO,BIO,stock,TRUE,Bio-Rad Laboratories Inc. Class A Common Stock,Industrials,8228388537,307.47,279110,BIO
Z,Z,stock,TRUE,Zillow Group Inc. Class C Capital Stock,Consumer Discretionary,8218561015,35.92,4956047,Z
FR,FR,stock,TRUE,First Industrial Realty Trust Inc. Common Stock,Real Estate,8176943752,61.68,1740729,FR
LLYVA,LLYVA,stock,TRUE,Liberty Live Holdings Inc. Series A Liberty Live Group Common Stock,Consumer Discretionary,8155272587,88.64,189352,LLYVA
SM,SM,stock,TRUE,SM Energy Company Common Stock,Energy,8141865886,33.96,3659047,SM
MTCH,MTCH,stock,TRUE,Match Group Inc. Common Stock,Technology,8108344444,34.76,2720964,MTCH
PRI,PRI,stock,TRUE,Primerica Inc. Common Stock,Finance,8096365535,257.87,219141,PRI
BLDR,BLDR,stock,TRUE,Builders FirstSource Inc. Common Stock,Consumer Discretionary,8064839502,74.98,2276358,BLDR
CORT,CORT,stock,TRUE,Corcept Therapeutics Incorporated Common Stock,Health Care,8039560875,74.89,910092,CORT
RGTI,RGTI,stock,TRUE,Rigetti Computing Inc. Common Stock,Technology,8030755177,24.16,48003276,RGTI
VIRT,VIRT,stock,TRUE,Virtu Financial Inc. Class A Common Stock,Finance,7982294743,51.47,1125330,VIRT
ZWS,ZWS,stock,TRUE,Zurn Elkay Water Solutions Corporation Common Stock,Industrials,7918072272,47.45,727357,ZWS
ECG,ECG,stock,TRUE,Everus Construction Group Inc. Common Stock,Consumer Discretionary,7899198945,154.76,396705,ECG
CHRD,CHRD,stock,TRUE,Chord Energy Corporation Common Stock,Energy,7885826563,140.07,713714,CHRD
AOS,AOS,stock,TRUE,A.O. Smith Corporation Common Stock,Consumer Discretionary,7857609854,57.01,2141493,AOS
ACI,ACI,stock,TRUE,Albertsons Companies Inc. Class A Common Stock,Consumer Staples,7853213291,15.88,4990708,ACI
BOKF,BOKF,stock,TRUE,BOK Financial Corporation Common Stock,Finance,7816910369,128.65,169179,BOKF
GAP,GAP,stock,TRUE,Gap Inc. (The) Common Stock,Consumer Discretionary,7761145795,21.56,5720651,GAP
REXR,REXR,stock,TRUE,Rexford Industrial Realty Inc. Common Stock,Real Estate,7724074032,34.22,2229327,REXR
NOV,NOV,stock,TRUE,NOV Inc. Common Stock,Consumer Discretionary,7698157896,21.45,3963796,NOV
SSD,SSD,stock,TRUE,Simpson Manufacturing Company Inc. Common Stock,Consumer Discretionary,7685050493,186.81,253587,SSD
IDA,IDA,stock,TRUE,IDACORP Inc. Common Stock,Utilities,7680135453,138.61,511517,IDA
PCOR,PCOR,stock,TRUE,Procore Technologies Inc. Common Stock,Technology,7650133951,50.7,1118748,PCOR
CBSH,CBSH,stock,TRUE,Commerce Bancshares Inc. Common Stock,Finance,7646011937,52.45,1203487,CBSH
VLY,VLY,stock,TRUE,Valley National Bancorp Common Stock,Finance,7641473082,13.79,4195283,VLY
KEX,KEX,stock,TRUE,Kirby Corporation Common Stock,Consumer Discretionary,7636055000,142.73,538324,KEX
VOYA,VOYA,stock,TRUE,Voya Financial Inc. Common Stock,Finance,7610530481,83.94,1098168,VOYA
PLXS,PLXS,stock,TRUE,Plexus Corp. Common Stock,Technology,7608188311,284.35,412805,PLXS
ESE,ESE,stock,TRUE,ESCO Technologies Inc. Common Stock,Telecommunications,7563857937,291.96,217820,ESE
SFM,SFM,stock,TRUE,Sprouts Farmers Market Inc. Common Stock,Consumer Staples,7540472054,80.18,1549212,SFM
RTO,RTO,stock,TRUE,Rentokil Initial plc American Depositary Shares (each representing five (5) Ordinary Shares),Consumer Discretionary,7502950000,29.75,841299,RTO
WFRD,WFRD,stock,TRUE,Weatherford International plc Ordinary Shares,Consumer Discretionary,7460814688,103.73,888890,WFRD
LSTR,LSTR,stock,TRUE,Landstar System Inc. Common Stock,Industrials,7448938506,219.55,708801,LSTR
NE,NE,stock,TRUE,Noble Corporation plc A Ordinary Shares,Energy,7447604666,46.68,855721,NE
KNTK,KNTK,stock,TRUE,Kinetik Holdings Inc. Class A Common Stock,Utilities,7432837962,45.78,820011,KNTK
NUVL,NUVL,stock,TRUE,Nuvalent Inc. Class A Common Stock,Health Care,7427383968,94.02,937908,NUVL
JXN,JXN,stock,TRUE,Jackson Financial Inc. Class A Common Stock,Finance,7390676731,105.97,565468,JXN
RHP,RHP,stock,TRUE,Ryman Hospitality Properties Inc. (REIT),Real Estate,7387571380,117.06,539080,RHP
PRAX,PRAX,stock,TRUE,Praxis Precision Medicines Inc. Common Stock,Health Care,7380905417,264.75,1091705,PRAX
UGI,UGI,stock,TRUE,UGI Corporation Common Stock,Utilities,7366567944,34.36,1244863,UGI
NFG,NFG,stock,TRUE,National Fuel Gas Company Common Stock,Utilities,7347183836,77.31,737679,NFG
NEU,NEU,stock,TRUE,NewMarket Corp Common Stock,Industrials,7308745897,794.6,101131,NEU
LUNR,LUNR,stock,TRUE,Intuitive Machines Inc. Class A Common Stock,Industrials,7298414515,33.63,12603780,LUNR
YOU,YOU,stock,TRUE,Clear Secure Inc. Class A Common Stock,Technology,7280777370,54.48,1024828,YOU
MOS,MOS,stock,TRUE,Mosaic Company (The) Common Stock,Industrials,7278688148,22.9,6389529,MOS
CWAN,CWAN,stock,TRUE,Clearwater Analytics Holdings Inc. Class A Common Stock,Technology,7277144535,24.38,1717132,CWAN
TTEK,TTEK,stock,TRUE,Tetra Tech Inc. Common Stock,Consumer Discretionary,7258905831,27.97,3031393,TTEK
LTH,LTH,stock,TRUE,Life Time Group Holdings Inc. Common Stock,Consumer Discretionary,7245719122,32.55,1825876,LTH
AVT,AVT,stock,TRUE,Avnet Inc. Common Stock,Technology,7227141777,88.11,2259957,AVT
SLAB,SLAB,stock,TRUE,Silicon Laboratories Inc. Common Stock,Technology,7223019237,219,263349,SLAB
MWH,MWH,stock,TRUE,SOLV Energy Inc. Class A Common Stock,Industrials,7213376796,35.64,2205816,MWH
LEA,LEA,stock,TRUE,Lear Corporation Common Stock,Consumer Discretionary,7212692354,143.98,546394,LEA
KRMN,KRMN,stock,TRUE,Karman Holdings Inc. Common Stock,Industrials,7208105403,54.39,3524200,KRMN
HQY,HQY,stock,TRUE,HealthEquity Inc. Common Stock,Consumer Discretionary,7192293567,86.03,784278,HQY
ATR,ATR,stock,TRUE,AptarGroup Inc. Common Stock,Industrials,7182976566,112.55,337628,ATR
NVTS,NVTS,stock,TRUE,Navitas Semiconductor Corporation Common Stock,Technology,7167982801,30.67,41225386,NVTS
TEX,TEX,stock,TRUE,Terex Corporation Common Stock,Industrials,7156914000,62.67,905001,TEX
GKOS,GKOS,stock,TRUE,Glaukos Corporation Common Stock,Health Care,7147329630,121.69,1584323,GKOS
RGEN,RGEN,stock,TRUE,Repligen Corporation Common Stock,Health Care,7138399497,126.55,1205259,RGEN
INGM,INGM,stock,TRUE,Ingram Micro Holding Corporation Common Stock,Technology,7116181524,30.72,1110520,INGM
OSCR,OSCR,stock,TRUE,Oscar Health Inc. Class A Common Stock,Health Care,7115234800,23.6,10721402,OSCR
CELH,CELH,stock,TRUE,Celsius Holdings Inc. Common Stock,Consumer Staples,7094019990,27.75,18435063,CELH
TTAN,TTAN,stock,TRUE,ServiceTitan Inc. Class A Common Stock,Technology,7090185580,74.33,3039125,TTAN
STAG,STAG,stock,TRUE,Stag Industrial Inc. Common Stock,Real Estate,7076499086,37.01,1025438,STAG
MRCY,MRCY,stock,TRUE,Mercury Systems Inc Common Stock,Technology,7074299603,117.82,718118,MRCY
MIDD,MIDD,stock,TRUE,Middleby Corporation (The) Common Stock,Industrials,7041253462,155.73,521098,MIDD
PCVX,PCVX,stock,TRUE,Vaxcyte Inc. Common Stock,Health Care,7040830974,48.76,1232933,PCVX
FLR,FLR,stock,TRUE,Fluor Corporation Common Stock,Industrials,7040759457,50.41,1907962,FLR
MYRG,MYRG,stock,TRUE,MYR Group Inc. Common Stock,Industrials,7028765650,451.4,261781,MYRG
MORN,MORN,stock,TRUE,Morningstar Inc. Common Stock,Finance,6993732790,183.91,532927,MORN
RAL,RAL,stock,TRUE,Ralliant Corporation Common Stock,Industrials,6987986430,62.43,1151562,RAL
AXTI,AXTI,stock,TRUE,AXT Inc Common Stock,Technology,6934203272,105.99,5559342,AXTI
PB,PB,stock,TRUE,Prosperity Bancshares Inc. Common Stock,Finance,6933759869,68.75,1008489,PB
PRIM,PRIM,stock,TRUE,Primoris Services Corporation Common Stock,Industrials,6924557354,127.63,1482324,PRIM
MTDR,MTDR,stock,TRUE,Matador Resources Company Common Stock,Energy,6922936155,55.75,2139309,MTDR
CHYM,CHYM,stock,TRUE,Chime Financial Inc. Class A Common Stock,Finance,6919307564,18.16,3618638,CHYM
PPC,PPC,stock,TRUE,Pilgrim's Pride Corporation Common Stock,Consumer Staples,6892598631,28.97,2516220,PPC
TRNO,TRNO,stock,TRUE,Terreno Realty Corporation Common Stock,Finance,6855751908,64.49,495491,TRNO
APGE,APGE,stock,TRUE,Apogee Therapeutics Inc. Common Stock,Health Care,6852894188,90.9,1471323,APGE
KNSL,KNSL,stock,TRUE,Kinsale Capital Group Inc. Common Stock,Finance,6819675578,295.7,377097,KNSL
SYRE,SYRE,stock,TRUE,Spyre Therapeutics Inc. Common Stock,Health Care,6815301535,78.48,1119239,SYRE
AXTA,AXTA,stock,TRUE,Axalta Coating Systems Ltd. Common Shares,Consumer Discretionary,6799376259,31.77,3787533,AXTA
HR,HR,stock,TRUE,Healthcare Realty Trust Incorporated Common Stock,Real Estate,6781427281,19.57,2869724,HR
HXL,HXL,stock,TRUE,Hexcel Corporation Common Stock,Industrials,6756012871,89.57,1064682,HXL
IDCC,IDCC,stock,TRUE,InterDigital Inc. Common Stock,Miscellaneous,6747361721,261.07,285778,IDCC
ESTC,ESTC,stock,TRUE,Elastic N.V. Ordinary Shares,Technology,6736880611,65.09,1767943,ESTC
CBC,CBC,stock,TRUE,Central Bancompany Inc. Class A Common Stock,Uncategorized,6732689989,28.08,449028,CBC
EXP,EXP,stock,TRUE,Eagle Materials Inc Common Stock,Industrials,6731221973,217.5,295560,EXP
FAF,FAF,stock,TRUE,First American Corporation (New) Common Stock,Finance,6715210000,65.9,751726,FAF
IMVT,IMVT,stock,TRUE,Immunovant Inc. Common Stock,Health Care,6707442318,32.67,1343396,IMVT
NPO,NPO,stock,TRUE,Enpro Inc. Common Stock,Industrials,6705814420,317.41,169100,NPO
LNTH,LNTH,stock,TRUE,Lantheus Holdings Inc. Common Stock,Health Care,6694207351,102.82,826379,LNTH
TMHC,TMHC,stock,TRUE,Taylor Morrison Home Corporation Common Stock,Consumer Discretionary,6680077261,71.5,5710077,TMHC
POOL,POOL,stock,TRUE,Pool Corporation Common Stock,Consumer Discretionary,6677087010,183.22,747001,POOL
KMX,KMX,stock,TRUE,CarMax Inc,Consumer Discretionary,6658374925,46.92,2982645,KMX
LAD,LAD,stock,TRUE,Lithia Motors Inc. Common Stock,Consumer Discretionary,6627371292,290.6,212297,LAD
FLY,FLY,stock,TRUE,Firefly Aerospace Inc. Common Stock,Industrials,6622521519,41.33,6284920,FLY
PTGX,PTGX,stock,TRUE,Protagonist Therapeutics Inc. Common Stock,Health Care,6610566031,102.79,658888,PTGX
FSS,FSS,stock,TRUE,Federal Signal Corporation Common Stock,Industrials,6582753445,107.91,305356,FSS
CENX,CENX,stock,TRUE,Century Aluminum Company Common Stock,Industrials,6574845942,66.43,1344163,CENX
BYD,BYD,stock,TRUE,Boyd Gaming Corporation Common Stock,Consumer Discretionary,6569299187,88.38,966698,BYD
VNO,VNO,stock,TRUE,Vornado Realty Trust Common Stock,Real Estate,6568373640,34.92,1114337,VNO
TXNM,TXNM,stock,TRUE,TXNM Energy Inc. Common Stock,Utilities,6562726195,59.28,734817,TXNM
THG,THG,stock,TRUE,Hanover Insurance Group Inc,Finance,6542179301,186.99,225264,THG
MSM,MSM,stock,TRUE,MSC Industrial Direct Company Inc. Common Stock,Industrials,6531497701,116.98,623343,MSM
PAYC,PAYC,stock,TRUE,Paycom Software Inc. Common Stock,Technology,6529319166,137.08,509378,PAYC
JBTM,JBTM,stock,TRUE,JBT Marel Corporation Common Stock,Industrials,6519410741,125.21,316771,JBTM
AWI,AWI,stock,TRUE,Armstrong World Industries Inc Common Stock,Industrials,6509015383,152.75,358077,AWI
LNC,LNC,stock,TRUE,Lincoln National Corporation Common Stock,Finance,6508897226,34.04,1567476,LNC
AVTR,AVTR,stock,TRUE,Avantor Inc. Common Stock,Industrials,6499831427,9.52,11111326,AVTR
SNDR,SNDR,stock,TRUE,Schneider National Inc. Common Stock,Industrials,6497111827,37.1,826182,SNDR
PSN,PSN,stock,TRUE,Parsons Corporation Common Stock,Technology,6487177513,60.64,1264271,PSN
HIMS,HIMS,stock,TRUE,Hims & Hers Health Inc. Class A Common Stock,Health Care,6483130037,28.01,23839342,HIMS
VFC,VFC,stock,TRUE,V.F. Corporation Common Stock,Industrials,6468117830,16.51,5779126,VFC
URBN,URBN,stock,TRUE,Urban Outfitters Inc. Common Stock,Consumer Discretionary,6446966572,72.91,725716,URBN
LKQ,LKQ,stock,TRUE,LKQ Corporation Common Stock,Consumer Discretionary,6436016492,25.26,2147693,LKQ
VAL,VAL,stock,TRUE,Valaris Limited Common Shares,Energy,6434182880,92.91,911078,VAL
CPB,CPB,stock,TRUE,The Campbell's Company Common Stock,Consumer Staples,6425056816,21.55,10398593,CPB
EPRT,EPRT,stock,TRUE,Essential Properties Realty Trust Inc. Common Stock,Real Estate,6416017485,29.67,2063623,EPRT
MHK,MHK,stock,TRUE,Mohawk Industries Inc. Common Stock,Consumer Discretionary,6412270854,105.2,578948,MHK
PJT,PJT,stock,TRUE,PJT Partners Inc. Class A Common Stock,Finance,6409895972,160.13,196164,PJT
OMF,OMF,stock,TRUE,OneMain Holdings Inc. Common Stock,Finance,6386551027,55.28,958102,OMF
ROAD,ROAD,stock,TRUE,Construction Partners Inc. Class A Common Stock,Industrials,6384468414,112.93,552384,ROAD
ETSY,ETSY,stock,TRUE,Etsy Inc. Common Stock,Consumer Discretionary,6362792289,67.05,2316592,ETSY
DBX,DBX,stock,TRUE,Dropbox Inc. Class A Common Stock,Technology,6345777653,27.2,2257765,DBX
STWD,STWD,stock,TRUE,STARWOOD PROPERTY TRUST INC. Starwood Property Trust Inc.,Real Estate,6336093061,17.09,3349926,STWD
LEGN,LEGN,stock,TRUE,Legend Biotech Corporation American Depositary Shares,Health Care,6325483162,34.2,3415306,LEGN
RYN,RYN,stock,TRUE,Rayonier Inc. REIT Common Stock,Real Estate,6321706627,21.02,2467810,RYN
SWX,SWX,stock,TRUE,Southwest Gas Holdings Inc. Common Stock (DE),Utilities,6308917679,87.17,375240,SWX
AN,AN,stock,TRUE,AutoNation Inc. Common Stock,Consumer Discretionary,6295445669,188.14,290414,AN
FNB,FNB,stock,TRUE,F.N.B. Corporation Common Stock,Finance,6279204060,17.64,7057608,FNB
INGR,INGR,stock,TRUE,Ingredion Incorporated Common Stock,Consumer Staples,6271854207,99.46,627340,INGR
CAR,CAR,stock,TRUE,Avis Budget Group Inc. Common Stock,Consumer Discretionary,6245457525,176.8,2420332,CAR
MSA,MSA,stock,TRUE,MSA Safety Incorporated Common Stock,Health Care,6234946414,161.51,274593,MSA
TGTX,TGTX,stock,TRUE,TG Therapeutics Inc. Common Stock,Health Care,6209070005,40.56,2343675,TGTX
GVA,GVA,stock,TRUE,Granite Construction Incorporated Common Stock,Industrials,6193220177,141.57,513142,GVA
GATX,GATX,stock,TRUE,GATX Corporation Common Stock,Consumer Discretionary,6145405000,173.11,282085,GATX
GBCI,GBCI,stock,TRUE,Glacier Bancorp Inc. Common Stock,Finance,6140130416,47.18,1083434,GBCI
KYMR,KYMR,stock,TRUE,Kymera Therapeutics Inc. Common Stock,Health Care,6137238641,74.61,752749,KYMR
RSI,RSI,stock,TRUE,Rush Street Interactive Inc. Class A Common Stock,Consumer Discretionary,6104458011,26.23,1537586,RSI
AROC,AROC,stock,TRUE,Archrock Inc. Common Stock,Utilities,6093845693,34.77,1452344,AROC
ACA,ACA,stock,TRUE,Arcosa Inc. Common Stock,Industrials,6089912991,124.04,262121,ACA
ONDS,ONDS,stock,TRUE,Ondas Inc. Common Stock,Technology,6076030964,11.97,63405673,ONDS
M,M,stock,TRUE,Macy's Inc Common Stock,Consumer Discretionary,6074427322,23.03,13000214,M
PATH,PATH,stock,TRUE,UiPath Inc. Class A Common Stock,Technology,6073574443,11.67,43326107,PATH
MAC,MAC,stock,TRUE,Macerich Company (The) Common Stock,Real Estate,6069271162,23.22,3075802,MAC
CAG,CAG,stock,TRUE,ConAgra Brands Inc. Common Stock,Consumer Staples,6066583138,12.68,13195193,CAG
LOAR,LOAR,stock,TRUE,Loar Holdings Inc. Common Stock,Industrials,6065929476,64.79,670776,LOAR
KGS,KGS,stock,TRUE,Kodiak Gas Services Inc. Common Stock,Utilities,6044302417,68.11,1280059,KGS
USAR,USAR,stock,TRUE,USA Rare Earth Inc. Class A Common Stock,Basic Materials,6044258419,27.1,13254924,USAR
